Country/Region,Month,Year,Daily_Positive_Cases
Guinea,4,2022,3.0
Guinea,5,2022,6.94
Guinea,6,2022,1.77
Guinea,7,2022,19.06
Guinea,8,2022,2.0
Guinea,9,2022,6.07
Guinea,10,2022,12.74
Guinea,11,2022,3.53
Guinea,12,2022,1.84
Guinea,1,2023,0.97
Guinea,2,2023,0.96
Guinea,3,2023,0.0
Guinea-Bissau,1,2020,0.0
Guinea-Bissau,2,2020,0.0
Guinea-Bissau,3,2020,0.26
Guinea-Bissau,4,2020,6.57
Guinea-Bissau,5,2020,33.9
Guinea-Bissau,6,2020,13.27
Guinea-Bissau,7,2020,10.55
Guinea-Bissau,8,2020,7.23
Guinea-Bissau,9,2020,3.97
Guinea-Bissau,10,2020,2.87
Guinea-Bissau,11,2020,0.93
Guinea-Bissau,12,2020,0.35
Guinea-Bissau,1,2021,5.87
Guinea-Bissau,2,2021,22.43
Guinea-Bissau,3,2021,12.52
Guinea-Bissau,4,2021,2.8
Guinea-Bissau,5,2021,1.03
Guinea-Bissau,6,2021,3.1
Guinea-Bissau,7,2021,20.0
Guinea-Bissau,8,2021,42.58
Guinea-Bissau,9,2021,10.27
Guinea-Bissau,10,2021,0.87
Guinea-Bissau,11,2021,10.2
Guinea-Bissau,12,2021,1.42
Guinea-Bissau,1,2022,35.55
Guinea-Bissau,2,2022,14.82
Guinea-Bissau,3,2022,4.77
Guinea-Bissau,4,2022,1.77
Guinea-Bissau,5,2022,2.16
Guinea-Bissau,6,2022,2.63
Guinea-Bissau,7,2022,2.06
Guinea-Bissau,8,2022,2.55
Guinea-Bissau,9,2022,10.17
Guinea-Bissau,10,2022,1.68
Guinea-Bissau,11,2022,0.0
Guinea-Bissau,12,2022,3.19
Guinea-Bissau,1,2023,0.0
Guinea-Bissau,2,2023,0.21
Guinea-Bissau,3,2023,0.78
Guyana,1,2020,0.0
Guyana,2,2020,0.0
Guyana,3,2020,0.65
Guyana,4,2020,2.07
Guyana,5,2020,2.29
Guyana,6,2020,3.07
Guyana,7,2020,5.42
Guyana,8,2020,28.81
Guyana,9,2020,52.93
Guyana,10,2020,40.9
Guyana,11,2020,41.47
Guyana,12,2020,29.87
Guyana,1,2021,42.23
Guyana,2,2021,33.71
Guyana,3,2021,53.68
Guyana,4,2021,101.13
Guyana,5,2021,118.35
Guyana,6,2021,103.43
Guyana,7,2021,79.61
Guyana,8,2021,97.58
Guyana,9,2021,209.3
Guyana,10,2021,120.03
Guyana,11,2021,77.53
Guyana,12,2021,54.81
Guyana,1,2022,655.35
Guyana,2,2022,108.29
Guyana,3,2022,10.71
Guyana,4,2022,7.33
Guyana,5,2022,41.61
Guyana,6,2022,87.73
Guyana,7,2022,77.81
Guyana,8,2022,39.61
Guyana,9,2022,10.17
Guyana,10,2022,3.13
Guyana,11,2022,6.1
Guyana,12,2022,17.52
Guyana,1,2023,25.39
Guyana,2,2023,4.25
Guyana,3,2023,0.67
Haiti,1,2020,0.0
Haiti,2,2020,0.0
Haiti,3,2020,0.48
Haiti,4,2020,2.03
Haiti,5,2020,48.65
Haiti,6,2020,142.1
Haiti,7,2020,49.39
Haiti,8,2020,26.81
Haiti,9,2020,17.7
Haiti,10,2020,10.13
Haiti,11,2020,7.27
Haiti,12,2020,23.45
Haiti,1,2021,53.97
Haiti,2,2021,30.68
Haiti,3,2021,9.19
Haiti,4,2021,11.1
Haiti,5,2021,63.68
Haiti,6,2021,124.03
Haiti,7,2021,47.81
Haiti,8,2021,23.26
Haiti,9,2021,37.53
Haiti,10,2021,61.87
Haiti,11,2021,42.0
Haiti,12,2021,26.39
Haiti,1,2022,106.71
Haiti,2,2022,31.18
Haiti,3,2022,6.87
Haiti,4,2022,4.67
Haiti,5,2022,6.1
Haiti,6,2022,26.17
Haiti,7,2022,23.48
Haiti,8,2022,36.97
Haiti,9,2022,6.07
Haiti,10,2022,2.52
Haiti,11,2022,1.17
Haiti,12,2022,1.52
Haiti,1,2023,5.9
Haiti,2,2023,2.39
Haiti,3,2023,6.56
Holy See,1,2020,0.0
Holy See,2,2020,0.0
Holy See,3,2020,0.19
Holy See,4,2020,0.17
Holy See,5,2020,0.03
Holy See,6,2020,0.0
Holy See,7,2020,0.0
Holy See,8,2020,0.0
Holy See,9,2020,0.0
Holy See,10,2020,0.48
Holy See,11,2020,0.0
Holy See,12,2020,0.0
Holy See,1,2021,0.0
Holy See,2,2021,0.0
Holy See,3,2021,0.0
Holy See,4,2021,0.0
Holy See,5,2021,0.0
Holy See,6,2021,0.0
Holy See,7,2021,0.0
Holy See,8,2021,0.0
Holy See,9,2021,0.0
Holy See,10,2021,0.0
Holy See,11,2021,0.0
Holy See,12,2021,0.0
Holy See,1,2022,0.06
Holy See,2,2022,0.0
Holy See,3,2022,0.0
Holy See,4,2022,0.0
Holy See,5,2022,0.0
Holy See,6,2022,0.0
Holy See,7,2022,0.0
Holy See,8,2022,0.0
Holy See,9,2022,0.0
Holy See,10,2022,0.0
Holy See,11,2022,0.0
Holy See,12,2022,0.0
Holy See,1,2023,0.0
Holy See,2,2023,0.0
Holy See,3,2023,0.0
Honduras,1,2020,0.0
Honduras,2,2020,0.0
Honduras,3,2020,4.55
Honduras,4,2020,21.0
Honduras,5,2020,142.94
Honduras,6,2020,478.53
Honduras,7,2020,724.39
Honduras,8,2020,612.9
Honduras,9,2020,529.53
Honduras,10,2020,644.77
Honduras,11,2020,378.83
Honduras,12,2020,437.87
Honduras,1,2021,839.23
Honduras,2,2021,802.18
Honduras,3,2021,604.48
Honduras,4,2021,776.33
Honduras,5,2021,835.29
Honduras,6,2021,817.77
Honduras,7,2021,1108.1
Honduras,8,2021,1343.42
Honduras,9,2021,907.9
Honduras,10,2021,302.81
Honduras,11,2021,82.6
Honduras,12,2021,49.77
Honduras,1,2022,402.32
Honduras,2,2022,690.64
Honduras,3,2022,317.74
Honduras,4,2022,70.57
Honduras,5,2022,70.71
Honduras,6,2022,66.13
Honduras,7,2022,404.71
Honduras,8,2022,436.84
Honduras,9,2022,98.27
Honduras,10,2022,19.26
Honduras,11,2022,34.5
Honduras,12,2022,254.58
Honduras,1,2023,156.19
Honduras,2,2023,48.54
Honduras,3,2023,14.89
Hungary,1,2020,0.0
Hungary,2,2020,0.0
Hungary,3,2020,15.87
Hungary,4,2020,76.1
Hungary,5,2020,35.52
Hungary,6,2020,9.3
Hungary,7,2020,11.29
Hungary,8,2020,52.71
Hungary,9,2020,677.4
Hungary,10,2020,1576.13
Hungary,11,2020,4726.7
Hungary,12,2020,3399.74
Hungary,1,2021,1453.94
Hungary,2,2021,2179.04
Hungary,3,2021,7220.45
Hungary,4,2021,4230.5
Hungary,5,2021,812.58
Hungary,6,2021,119.67
Hungary,7,2021,43.97
Hungary,8,2021,91.81
Hungary,9,2021,345.6
Hungary,10,2021,1313.35
Hungary,11,2021,7989.63
Hungary,12,2021,4945.39
Hungary,1,2022,9580.32
Hungary,2,2022,8362.11
Hungary,3,2022,2075.06
Hungary,4,2022,1638.2
Hungary,5,2022,540.65
Hungary,6,2022,344.93
Hungary,7,2022,1205.03
Hungary,8,2022,2679.55
Hungary,9,2022,1519.83
Hungary,10,2022,1528.1
Hungary,11,2022,827.97
Hungary,12,2022,627.87
Hungary,1,2023,193.9
Hungary,2,2023,112.21
Hungary,3,2023,203.89
Iceland,1,2020,0.0
Iceland,2,2020,0.03
Iceland,3,2020,36.58
Iceland,4,2020,22.07
Iceland,5,2020,0.29
Iceland,6,2020,0.6
Iceland,7,2020,1.97
Iceland,8,2020,7.16
Iceland,9,2020,20.7
Iceland,10,2020,68.94
Iceland,11,2020,17.57
Iceland,12,2020,11.68
Iceland,1,2021,8.0
Iceland,2,2021,1.68
Iceland,3,2021,5.03
Iceland,4,2021,8.9
Iceland,5,2021,3.35
Iceland,6,2021,2.43
Iceland,7,2021,42.26
Iceland,8,2021,91.29
Iceland,9,2021,33.73
Iceland,10,2021,54.55
Iceland,11,2021,146.73
Iceland,12,2021,295.65
Iceland,1,2022,1310.13
Iceland,2,2022,2220.39
Iceland,3,2022,1662.81
Iceland,4,2022,139.6
Iceland,5,2022,87.48
Iceland,6,2022,189.87
Iceland,7,2022,263.55
Iceland,8,2022,82.58
Iceland,9,2022,30.67
Iceland,10,2022,23.19
Iceland,11,2022,24.83
Iceland,12,2022,28.16
Iceland,1,2023,23.03
Iceland,2,2023,14.46
Iceland,3,2023,4.89
India,1,2020,0.1
India,2,2020,0.07
India,3,2020,44.97
India,4,2020,1115.53
India,5,2020,5024.06
India,6,2020,13162.4
India,7,2020,35822.81
India,8,2020,64360.58
India,9,2020,87380.6
India,10,2020,60370.9
India,11,2020,42624.23
India,12,2020,26577.42
India,1,2021,15190.35
India,2,2021,12665.39
India,3,2021,35787.87
India,4,2021,231443.47
India,5,2021,290647.58
India,6,2021,74553.0
India,7,2021,40135.16
India,8,2021,37258.74
India,9,2021,31862.07
India,10,2021,16745.39
India,11,2021,10365.4
India,12,2021,8542.03
India,1,2022,213158.71
India,2,2022,52198.07
India,3,2022,3055.81
India,4,2022,1780.43
India,5,2022,2633.68
India,6,2022,10280.07
India,7,2022,18291.65
India,8,2022,12905.29
India,9,2022,5159.1
India,10,2022,2049.23
India,11,2022,640.83
India,12,2022,193.87
India,1,2023,137.0
India,2,2023,132.75
India,3,2023,322.33
Indonesia,1,2020,0.0
Indonesia,2,2020,0.0
Indonesia,3,2020,49.29
Indonesia,4,2020,286.33
Indonesia,5,2020,527.58
Indonesia,6,2020,997.07
Indonesia,7,2020,1677.13
Indonesia,8,2020,2142.58
Indonesia,9,2020,3740.4
Indonesia,10,2020,3970.32
Indonesia,11,2020,4293.17
Indonesia,12,2020,6590.81
Indonesia,1,2021,10810.19
Indonesia,2,2021,9154.29
Indonesia,3,2021,5712.19
Indonesia,4,2021,5221.87
Indonesia,5,2021,4946.29
Indonesia,6,2021,11885.63
Indonesia,7,2021,39722.13
Indonesia,8,2021,21940.1
Indonesia,9,2021,4176.77
Indonesia,10,2021,943.68
Indonesia,11,2021,401.7
Indonesia,12,2021,203.58
Indonesia,1,2022,2924.19
Indonesia,2,2022,43252.79
Indonesia,3,2022,14463.55
Indonesia,4,2022,1132.6
Indonesia,5,2022,263.77
Indonesia,6,2022,1116.23
Indonesia,7,2022,3827.03
Indonesia,8,2022,4893.87
Indonesia,9,2022,2427.2
Indonesia,10,2022,1982.42
Indonesia,11,2022,5725.5
Indonesia,12,2022,1773.26
Indonesia,1,2023,329.06
Indonesia,2,2023,215.36
Indonesia,3,2023,242.11
Iran,1,2020,0.0
Iran,2,2020,20.45
Iran,3,2020,1419.74
Iran,4,2020,1667.83
Iran,5,2020,1833.1
Iran,6,2020,2539.87
Iran,7,2020,2469.1
Iran,8,2020,2290.58
Iran,9,2020,2733.57
Iran,10,2020,5017.84
Iran,11,2020,11643.27
Iran,12,2020,8486.19
Iran,1,2021,6221.19
Iran,2,2021,7613.21
Iran,3,2021,8206.29
Iran,4,2021,20450.43
Iran,5,2021,13356.74
Iran,6,2021,9714.03
Iran,7,2021,21498.42
Iran,8,2021,36163.06
Iran,9,2021,19832.57
Iran,10,2021,10890.26
Iran,11,2021,6426.9
Iran,12,2021,2482.45
Iran,1,2022,5766.87
Iran,2,2022,24223.39
Iran,3,2022,3573.9
Iran,4,2022,1981.1
Iran,5,2022,334.87
Iran,6,2022,203.07
Iran,7,2022,4932.26
Iran,8,2022,4449.52
Iran,9,2022,656.23
Iran,10,2022,290.39
Iran,11,2022,68.53
Iran,12,2022,46.26
Iran,1,2023,103.55
Iran,2,2023,127.0
Iran,3,2023,489.44
Iraq,1,2020,0.0
Iraq,2,2020,0.45
Iraq,3,2020,21.97
Iraq,4,2020,46.37
Iraq,5,2020,140.45
Iraq,6,2020,1422.33
Iraq,7,2020,2435.48
Iraq,8,2020,3558.87
Iraq,9,2020,4268.23
Iraq,10,2020,3537.06
Iraq,11,2020,2663.97
Iraq,12,2020,1378.77
Iraq,1,2021,785.32
Iraq,2,2021,2709.04
Iraq,3,2021,5014.03
Iraq,4,2021,7142.5
Iraq,5,2021,4392.03
Iraq,6,2021,4818.4
Iraq,7,2021,9054.68
Iraq,8,2021,8437.13
Iraq,9,2021,3838.43
Iraq,10,2021,1675.65
Iraq,11,2021,864.13
Iraq,12,2021,405.42
Iraq,1,2022,3769.1
Iraq,2,2022,3293.25
Iraq,3,2022,540.55
Iraq,4,2022,184.73
Iraq,5,2022,98.77
Iraq,6,2022,683.6
Iraq,7,2022,3101.16
Iraq,8,2022,421.71
Iraq,9,2022,70.37
Iraq,10,2022,48.45
Iraq,11,2022,74.67
Iraq,12,2022,44.61
Iraq,1,2023,14.13
Iraq,2,2023,0.0
Iraq,3,2023,0.0
Ireland,1,2020,0.0
Ireland,2,2020,0.03
Ireland,3,2020,104.32
Ireland,4,2020,579.23
Ireland,5,2020,141.23
Ireland,6,2020,16.1
Ireland,7,2020,19.1
Ireland,8,2020,88.58
Ireland,9,2020,244.8
Ireland,10,2020,816.16
Ireland,11,2020,369.6
Ireland,12,2020,620.48
Ireland,1,2021,3379.61
Ireland,2,2021,823.04
Ireland,3,2021,524.58
Ireland,4,2021,433.87
Ireland,5,2021,424.94
Ireland,6,2021,329.6
Ireland,7,2021,936.94
Ireland,8,2021,1660.35
Ireland,9,2021,1249.5
Ireland,10,2021,1795.55
Ireland,11,2021,4150.7
Ireland,12,2021,7046.58
Ireland,1,2022,12724.16
Ireland,2,2022,4193.36
Ireland,3,2022,5129.13
Ireland,4,2022,1922.9
Ireland,5,2022,1436.13
Ireland,6,2022,1299.4
Ireland,7,2022,1404.9
Ireland,8,2022,412.58
Ireland,9,2022,223.23
Ireland,10,2022,279.55
Ireland,11,2022,274.3
Ireland,12,2022,229.68
Ireland,1,2023,405.97
Ireland,2,2023,106.82
Ireland,3,2023,139.78
Israel,1,2020,0.0
Israel,2,2020,0.21
Israel,3,2020,184.23
Israel,4,2020,339.3
Israel,5,2020,38.16
Israel,6,2020,278.63
Israel,7,2020,1493.42
Israel,8,2020,1457.16
Israel,9,2020,4350.17
Israel,10,2020,2159.29
Israel,11,2020,761.4
Israel,12,2020,2776.48
Israel,1,2021,7102.35
Israel,2,2021,4727.57
Israel,3,2021,1848.32
Israel,4,2021,179.2
Israel,5,2021,32.06
Israel,6,2021,76.73
Israel,7,2021,1040.03
Israel,8,2021,6204.32
Israel,9,2021,7195.53
Israel,10,2021,1459.35
Israel,11,2021,540.07
Israel,12,2021,1299.1
Israel,1,2022,48923.77
Israel,2,2022,26211.93
Israel,3,2022,9152.32
Israel,4,2022,5262.63
Israel,5,2022,2013.26
Israel,6,2022,7150.6
Israel,7,2022,7387.84
Israel,8,2022,1656.81
Israel,9,2022,971.77
Israel,10,2022,705.84
Israel,11,2022,1265.3
Israel,12,2022,1331.16
Israel,1,2023,725.94
Israel,2,2023,467.64
Israel,3,2023,505.56
Italy,1,2020,0.2
Italy,2,2020,38.83
Italy,3,2020,3376.26
Italy,4,2020,3322.37
Italy,5,2020,888.19
Italy,6,2020,252.7
Italy,7,2020,224.48
Italy,8,2020,699.26
Italy,9,2020,1521.57
Italy,10,2020,11760.29
Italy,11,2020,30737.47
Italy,12,2020,16310.06
Italy,1,2021,14382.77
Italy,2,2021,13294.04
Italy,3,2021,21278.52
Italy,4,2021,14591.8
Italy,5,2021,6295.74
Italy,6,2021,1402.93
Italy,7,2021,2907.06
Italy,8,2021,6127.84
Italy,9,2021,4412.13
Italy,10,2021,3213.23
Italy,11,2021,8552.73
Italy,12,2021,35391.48
Italy,1,2022,156691.39
Italy,2,2022,64275.71
Italy,3,2022,59984.45
Italy,4,2022,60694.87
Italy,5,2022,30910.0
Italy,6,2022,36723.37
Italy,7,2022,81190.77
Italy,8,2022,26701.03
Italy,9,2022,19984.03
Italy,10,2022,34314.35
Italy,11,2022,24321.23
Italy,12,2022,28485.32
Italy,1,2023,10002.71
Italy,2,2023,4395.11
Italy,3,2023,2962.0
Jamaica,1,2020,0.0
Jamaica,2,2020,0.0
Jamaica,3,2020,1.16
Jamaica,4,2020,12.87
Jamaica,5,2020,5.29
Jamaica,6,2020,3.87
Jamaica,7,2020,5.68
Jamaica,8,2020,51.0
Jamaica,9,2020,134.1
Jamaica,10,2020,84.26
Jamaica,11,2020,55.63
Jamaica,12,2020,66.58
Jamaica,1,2021,91.16
Jamaica,2,2021,271.79
Jamaica,3,2021,515.29
Jamaica,4,2021,211.37
Jamaica,5,2021,96.1
Jamaica,6,2021,52.23
Jamaica,7,2021,89.39
Jamaica,8,2021,491.48
Jamaica,9,2021,520.2
Jamaica,10,2021,170.23
Jamaica,11,2021,74.5
Jamaica,12,2021,86.16
Jamaica,1,2022,986.84
Jamaica,2,2022,124.07
Jamaica,3,2022,24.87
Jamaica,4,2022,40.7
Jamaica,5,2022,235.1
Jamaica,6,2022,184.6
Jamaica,7,2022,115.1
Jamaica,8,2022,110.52
Jamaica,9,2022,67.7
Jamaica,10,2022,3.29
Jamaica,11,2022,19.53
Jamaica,12,2022,7.77
Jamaica,1,2023,20.94
Jamaica,2,2023,23.5
Jamaica,3,2023,39.0
Japan,1,2020,1.5
Japan,2,2020,7.93
Japan,3,2020,64.84
Japan,4,2020,400.97
Japan,5,2020,79.26
Japan,6,2020,62.13
Japan,7,2020,569.39
Japan,8,2020,1036.42
Japan,9,2020,506.47
Japan,10,2020,572.39
Japan,11,2020,1583.37
Japan,12,2020,2804.03
Japan,1,2021,4999.71
Japan,2,2021,1496.29
Japan,3,2021,1369.35
Japan,4,2021,3922.83
Japan,5,2021,4958.58
Japan,6,2021,1769.87
Japan,7,2021,4097.45
Japan,8,2021,18315.1
Japan,9,2021,7023.33
Japan,10,2021,557.13
Japan,11,2021,148.5
Japan,12,2021,209.97
Japan,1,2022,32594.16
Japan,2,2022,81042.21
Japan,3,2022,50068.1
Japan,4,2022,43937.67
Japan,5,2022,31300.19
Japan,6,2022,15961.57
Japan,7,2022,111712.26
Japan,8,2022,199079.55
Japan,9,2022,77569.1
Japan,10,2022,33247.45
Japan,11,2022,83023.87
Japan,12,2022,142560.29
Japan,1,2023,107108.71
Japan,2,2023,24006.54
Japan,3,2023,10356.44
Jordan,1,2020,0.0
Jordan,2,2020,0.0
Jordan,3,2020,8.84
Jordan,4,2020,5.97
Jordan,5,2020,9.23
Jordan,6,2020,13.1
Jordan,7,2020,2.94
Jordan,8,2020,26.16
Jordan,9,2020,326.37
Jordan,10,2020,1960.71
Jordan,11,2020,4894.1
Jordan,12,2020,2421.42
Jordan,1,2021,1043.9
Jordan,2,2021,2294.11
Jordan,3,2021,7112.48
Jordan,4,2021,3326.53
Jordan,5,2021,811.65
Jordan,6,2021,495.67
Jordan,7,2021,622.84
Jordan,8,2021,852.06
Jordan,9,2021,893.1
Jordan,10,2021,1245.87
Jordan,11,2021,3046.73
Jordan,12,2021,3531.03
Jordan,1,2022,5222.71
Jordan,2,2022,14514.25
Jordan,3,2022,1960.55
Jordan,4,2022,108.67
Jordan,5,2022,38.45
Jordan,6,2022,75.33
Jordan,7,2022,344.58
Jordan,8,2022,826.32
Jordan,9,2022,383.4
Jordan,10,2022,0.0
Jordan,11,2022,0.0
Jordan,12,2022,0.0
Jordan,1,2023,0.0
Jordan,2,2023,0.0
Jordan,3,2023,0.0
Kazakhstan,1,2020,0.0
Kazakhstan,2,2020,0.0
Kazakhstan,3,2020,11.06
Kazakhstan,4,2020,101.97
Kazakhstan,5,2020,240.52
Kazakhstan,6,2020,381.67
Kazakhstan,7,2020,2195.45
Kazakhstan,8,2020,1300.19
Kazakhstan,9,2020,334.47
Kazakhstan,10,2020,290.06
Kazakhstan,11,2020,828.8
Kazakhstan,12,2020,859.13
Kazakhstan,1,2021,1117.68
Kazakhstan,2,2021,959.68
Kazakhstan,3,2021,1121.19
Kazakhstan,4,2021,2602.23
Kazakhstan,5,2021,2174.06
Kazakhstan,6,2021,1325.03
Kazakhstan,7,2021,5119.42
Kazakhstan,8,2021,7167.52
Kazakhstan,9,2021,3308.7
Kazakhstan,10,2021,1852.32
Kazakhstan,11,2021,1156.93
Kazakhstan,12,2021,566.0
Kazakhstan,1,2022,8154.03
Kazakhstan,2,2022,2334.89
Kazakhstan,3,2022,101.03
Kazakhstan,4,2022,23.03
Kazakhstan,5,2022,12.06
Kazakhstan,6,2022,32.73
Kazakhstan,7,2022,1415.35
Kazakhstan,8,2022,1247.39
Kazakhstan,9,2022,173.83
Kazakhstan,10,2022,42.68
Kazakhstan,11,2022,23.43
Kazakhstan,12,2022,86.16
Kazakhstan,1,2023,265.9
Kazakhstan,2,2023,75.68
Kazakhstan,3,2023,0.0
Kenya,1,2020,0.0
Kenya,2,2020,0.0
Kenya,3,2020,1.9
Kenya,4,2020,11.23
Kenya,5,2020,50.52
Kenya,6,2020,146.8
Kenya,7,2020,460.32
Kenya,8,2020,437.58
Kenya,9,2020,144.27
Kenya,10,2020,537.52
Kenya,11,2020,947.53
Kenya,12,2020,414.19
Kenya,1,2021,139.19
Kenya,2,2021,185.71
Kenya,3,2021,905.97
Kenya,4,2021,842.0
Kenya,5,2021,368.29
Kenya,6,2021,447.53
Kenya,7,2021,614.58
Kenya,8,2021,1053.23
Kenya,9,2021,452.37
Kenya,10,2021,125.03
Kenya,11,2021,59.27
Kenya,12,2021,1288.39
Kenya,1,2022,850.1
Kenya,2,2022,55.89
Kenya,3,2022,15.39
Kenya,4,2022,11.67
Kenya,5,2022,38.81
Kenya,6,2022,290.6
Kenya,7,2022,126.71
Kenya,8,2022,18.1
Kenya,9,2022,8.37
Kenya,10,2022,23.0
Kenya,11,2022,82.97
Kenya,12,2022,27.84
Kenya,1,2023,10.03
Kenya,2,2023,3.64
Kenya,3,2023,2.78
Kiribati,1,2020,0.0
Kiribati,2,2020,0.0
Kiribati,3,2020,0.0
Kiribati,4,2020,0.0
Kiribati,5,2020,0.0
Kiribati,6,2020,0.0
Kiribati,7,2020,0.0
Kiribati,8,2020,0.0
Kiribati,9,2020,0.0
Kiribati,10,2020,0.0
Kiribati,11,2020,0.0
Kiribati,12,2020,0.0
Kiribati,1,2021,0.0
Kiribati,2,2021,0.0
Kiribati,3,2021,0.0
Kiribati,4,2021,0.0
Kiribati,5,2021,0.06
Kiribati,6,2021,0.0
Kiribati,7,2021,0.0
Kiribati,8,2021,0.0
Kiribati,9,2021,0.0
Kiribati,10,2021,0.0
Kiribati,11,2021,0.0
Kiribati,12,2021,0.0
Kiribati,1,2022,14.77
Kiribati,2,2022,87.64
Kiribati,3,2022,4.9
Kiribati,4,2022,0.5
Kiribati,5,2022,0.55
Kiribati,6,2022,4.6
Kiribati,7,2022,6.26
Kiribati,8,2022,0.0
Kiribati,9,2022,0.0
Kiribati,10,2022,0.0
Kiribati,11,2022,0.0
Kiribati,12,2022,0.0
Kiribati,1,2023,50.9
Kiribati,2,2023,0.18
Kiribati,3,2023,0.11
"Korea, North",1,2020,0.0
"Korea, North",2,2020,0.0
"Korea, North",3,2020,0.0
"Korea, North",4,2020,0.0
"Korea, North",5,2020,0.0
"Korea, North",6,2020,0.0
"Korea, North",7,2020,0.0
"Korea, North",8,2020,0.0
"Korea, North",9,2020,0.0
"Korea, North",10,2020,0.0
"Korea, North",11,2020,0.0
"Korea, North",12,2020,0.0
"Korea, North",1,2021,0.0
"Korea, North",2,2021,0.0
"Korea, North",3,2021,0.0
"Korea, North",4,2021,0.0
"Korea, North",5,2021,0.0
"Korea, North",6,2021,0.0
"Korea, North",7,2021,0.0
"Korea, North",8,2021,0.0
"Korea, North",9,2021,0.0
"Korea, North",10,2021,0.0
"Korea, North",11,2021,0.0
"Korea, North",12,2021,0.0
"Korea, North",1,2022,0.0
"Korea, North",2,2022,0.0
"Korea, North",3,2022,0.0
"Korea, North",4,2022,0.0
"Korea, North",5,2022,0.03
"Korea, North",6,2022,0.0
"Korea, North",7,2022,0.0
"Korea, North",8,2022,0.0
"Korea, North",9,2022,0.0
"Korea, North",10,2022,0.0
"Korea, North",11,2022,0.0
"Korea, North",12,2022,0.0
"Korea, North",1,2023,0.0
"Korea, North",2,2023,0.0
"Korea, North",3,2023,0.0
"Korea, South",1,2020,1.1
"Korea, South",2,2020,108.24
"Korea, South",3,2020,214.06
"Korea, South",4,2020,32.93
"Korea, South",5,2020,23.52
"Korea, South",6,2020,44.9
"Korea, South",7,2020,47.94
"Korea, South",8,2020,188.58
"Korea, South",9,2020,123.57
"Korea, South",10,2020,88.58
"Korea, South",11,2020,267.23
"Korea, South",12,2020,874.74
"Korea, South",1,2021,539.97
"Korea, South",2,2021,411.54
"Korea, South",3,2021,438.97
"Korea, South",4,2021,633.17
"Korea, South",5,2021,585.97
"Korea, South",6,2021,564.13
"Korea, South",7,2021,1356.9
"Korea, South",8,2021,1730.9
"Korea, South",9,2021,2010.93
"Korea, South",10,2021,1697.19
"Korea, South",11,2021,2865.47
"Korea, South",12,2021,5900.1
"Korea, South",1,2022,7380.29
"Korea, South",2,2022,86050.25
"Korea, South",3,2022,325882.87
"Korea, South",4,2022,129994.37
"Korea, South",5,2022,27218.26
"Korea, South",6,2022,8314.73
"Korea, South",7,2022,46834.9
"Korea, South",8,2022,113134.13
"Korea, South",9,2022,48937.23
"Korea, South",10,2022,26440.42
"Korea, South",11,2022,51338.2
"Korea, South",12,2022,63257.65
"Korea, South",1,2023,34847.29
"Korea, South",2,2023,11748.07
"Korea, South",3,2023,9945.56
Kosovo,1,2020,0.0
Kosovo,2,2020,0.0
Kosovo,3,2020,3.42
Kosovo,4,2020,23.1
Kosovo,5,2020,8.74
Kosovo,6,2020,57.63
Kosovo,7,2020,178.42
Kosovo,8,2020,165.29
Kosovo,9,2020,72.2
Kosovo,10,2020,119.61
Kosovo,11,2020,675.6
Kosovo,12,2020,372.52
Kosovo,1,2021,292.71
Kosovo,2,2021,294.04
Kosovo,3,2021,668.71
Kosovo,4,2021,481.9
Kosovo,5,2021,108.52
Kosovo,6,2021,25.2
Kosovo,7,2021,19.58
Kosovo,8,2021,1181.32
Kosovo,9,2021,502.87
Kosovo,10,2021,22.26
Kosovo,11,2021,10.97
Kosovo,12,2021,12.68
Kosovo,1,2022,1434.0
Kosovo,2,2022,725.36
Kosovo,3,2022,39.45
Kosovo,4,2022,20.07
Kosovo,5,2022,9.23
Kosovo,6,2022,28.0
Kosovo,7,2022,807.45
Kosovo,8,2022,556.32
Kosovo,9,2022,19.7
Kosovo,10,2022,3.03
Kosovo,11,2022,1.6
Kosovo,12,2022,2.39
Kosovo,1,2023,8.52
Kosovo,2,2023,18.29
Kosovo,3,2023,28.11
Kuwait,1,2020,0.0
Kuwait,2,2020,1.55
Kuwait,3,2020,7.87
Kuwait,4,2020,124.5
Kuwait,5,2020,742.55
Kuwait,6,2020,638.4
Kuwait,7,2020,669.74
Kuwait,8,2020,585.55
Kuwait,9,2020,669.1
Kuwait,10,2020,669.16
Kuwait,11,2020,556.97
Kuwait,12,2020,256.42
Kuwait,1,2021,473.32
Kuwait,2,2021,914.11
Kuwait,3,2021,1330.68
Kuwait,4,2021,1396.27
Kuwait,5,2021,1136.48
Kuwait,6,2021,1582.17
Kuwait,7,2021,1327.23
Kuwait,8,2021,388.03
Kuwait,9,2021,59.83
Kuwait,10,2021,33.0
Kuwait,11,2021,22.8
Kuwait,12,2021,121.71
Kuwait,1,2022,4147.81
Kuwait,2,2022,2649.18
Kuwait,3,2022,293.03
Kuwait,4,2022,81.03
Kuwait,5,2022,58.58
Kuwait,6,2022,325.97
Kuwait,7,2022,346.0
Kuwait,8,2022,118.23
Kuwait,9,2022,37.5
Kuwait,10,2022,114.61
Kuwait,11,2022,19.97
Kuwait,12,2022,2.42
Kuwait,1,2023,3.58
Kuwait,2,2023,21.36
Kuwait,3,2023,44.89
Kyrgyzstan,1,2020,0.0
